filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in E-flat major, BWV 852, WkybC_k5GiQ.mid",0,0,FALSE,TRUE,12,384,[71],[52],[2.1848030707897075],[2.408196618870199]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in E-flat major, BWV 876, 4p05T6WeAY0.mid",0,0,FALSE,TRUE,12,384,[73],[52],[2.1976703607765256],[2.3779755261821545]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in E-flat minor, BWV 853, xFTvjRpaU38.mid",0,0,FALSE,TRUE,12,384,[74],[52],[2.163658781760146],[2.403488497108656]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in E-flat minor, BWV 877, BHZvrFruBF8.mid",0,0,FALSE,TRUE,12,384,[82],[52],[2.1193208438580253],[2.3777742909944766]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in F major, BWV 880, JPKNAbVDjA0.mid",0,0,FALSE,TRUE,12,384,[74],[52],[2.172374168373668],[2.337090063492195]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in F minor, BWV 857, X9Z_FVjMSWc.mid",0,0,FALSE,TRUE,12,384,[71],[52],[2.121892145190292],[2.38798197287613]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in F minor, BWV 881, oZQQxIXiqN8.mid",0,0,FALSE,TRUE,12,384,[80],[51],[2.1272118409744003],[2.2963685521441777]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in F-sharp major, BWV 858, lJCpUW1Q1yc.mid",0,0,FALSE,TRUE,12,384,[68],[51],[2.1103690818798007],[2.236991222033041]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in F-sharp major, BWV 882, Jc9cDqnAlZo.mid",0,0,FALSE,TRUE,12,384,[68],[52],[2.1665894283653584],[2.3698375264424465]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in F-sharp minor, BWV 859, RjAQLU23keI.mid",0,0,FALSE,TRUE,12,384,[67],[52],[2.1444619125750384],[2.351985335245478]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in F-sharp minor, BWV 883, 1lvTBkXf468.mid",0,0,FALSE,TRUE,12,384,[76],[52],[2.133280652139931],[2.2949180462910745]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 860, gNlXYLsC_Vs.mid",0,0,FALSE,TRUE,12,384,[66],[52],[2.174174679594689],[2.363349556149739]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in G major, BWV 884, cwrH49CnzwQ.mid",0,0,FALSE,TRUE,12,384,[64],[52],[2.1242418827082914],[2.3281990623371285]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in G minor, BWV 861, AZKif28jMUg.mid",0,0,FALSE,TRUE,12,384,[84],[50],[2.1368001882402656],[2.3586313847081795]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in G minor, BWV 885, 9XCS5COS8Fs.mid",0,0,FALSE,TRUE,12,384,[69],[52],[2.1849866503571405],[2.3862690935534006]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in G-sharp minor, BWV 863, 9tezjkEkzW4.mid",0,0,FALSE,TRUE,12,384,[70],[52],[2.1728528363267707],[2.483665469608174]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue in G-sharp minor, BWV 887, WLzcq-5jNy4.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.1205021709466747],[2.367486859337072]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude and Fugue on 'B-A-C-H', BWV 898, 1wovG2n62qU.mid",0,0,FALSE,TRUE,12,384,[66],[52],[2.3186086012702396],[2.4174212424266197]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude in A minor, BWV 922, 88dJlWFuTYg.mid",0,0,FALSE,TRUE,12,384,[96],[52],[2.246491247116611],[2.422363672997924]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude in C minor, BWV 921, mn6b-hD_af8.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.293641833540126],[2.3437806617535486]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude in C minor, BWV 999, jmJ0gv2xNUo.mid",0,0,FALSE,TRUE,12,384,[41],[48],[2.2660993774859497],[2.2288944128212598]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Prelude in D major, BWV 925, d4J6MNqdbr0.mid",0,0,FALSE,TRUE,12,384,[30],[49],[2.169969234755318],[2.2664027807001697]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in A major, BWV 798, 4Criw3iCUpw.mid",0,0,FALSE,TRUE,12,384,[58],[46],[2.094092263010472],[2.365095935308096]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in A minor, BWV 799, PtIRqWiihT0.mid",0,0,FALSE,TRUE,12,384,[56],[45],[2.2409675897022736],[2.263996824419157]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in B minor, BWV 801, RhT0ng7wgjw.mid",0,0,FALSE,TRUE,12,384,[62],[45],[2.223667764596129],[2.3360786735305386]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in B-flat major, BWV 800, LC2jVWe85X0.mid",0,0,FALSE,TRUE,12,384,[53],[50],[2.090660482288065],[2.338436755360725]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in C major, BWV 787, 0YsHo4-HLlM.mid",0,0,FALSE,TRUE,12,384,[27],[28],[2.1508167608787616],[2.713922485290585]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in C minor, BWV 788, 4nOY7cvHFcI.mid",0,0,FALSE,TRUE,12,384,[39],[31],[2.185291526638799],[2.5340389325161916]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in D major, BWV 789, 6h-vn-Koutc.mid",0,0,FALSE,TRUE,12,384,[45],[50],[2.179579825291529],[2.416845573432266]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in D minor, BWV 790, yB53rd_nFBQ.mid",0,0,FALSE,TRUE,12,384,[54],[48],[2.0796799841660962],[2.3544823197288456]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in E major, BWV 792, E_AdANlUWd4.mid",0,0,FALSE,TRUE,12,384,[52],[46],[2.174897375243527],[2.3097947073152185]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in E minor, BWV 793, TMkoMyjSZRc.mid",0,0,FALSE,TRUE,12,384,[67],[50],[2.2084815331706227],[2.332897030777975]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in F major, BWV 794, iE5aRQ87fSA.mid",0,0,FALSE,TRUE,12,384,[47],[44],[2.0475761526983103],[2.2940292792101027]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in F minor, BWV 795, qF8-ijUYWU0.mid",0,0,FALSE,TRUE,12,384,[71],[48],[2.089169209761822],[2.2862839174534653]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sinfonia in G major, BWV 796, q8mPidNQI3s.mid",0,0,FALSE,TRUE,12,384,[46],[48],[2.054332068077901],[2.200703402476449]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sonata in C major, BWV 966, uzxi8MbDqfM.mid",0,0,FALSE,TRUE,12,384,[75],[52],[2.2234222418792227],[2.314939408936664]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Sonata in D major, BWV 963, 4tb4_ngGAzE.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.190547251707878],[2.3773465805451566]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Suite in F minor, BWV 823, merdbEC9wbA.mid",0,0,FALSE,TRUE,12,384,[72],[52],[2.129196820503995],[2.366601076618421]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Toccata in C minor, BWV 911, Fr5e2c9AJvA.mid",0,0,FALSE,TRUE,12,384,[69],[52],[2.2191627076267753],[2.371283894008416]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Toccata in D major, BWV 912, I8tDTeajtCs.mid",0,0,FALSE,TRUE,12,384,[82],[52],[2.2249413674360805],[2.365385394520297]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Toccata in D minor, BWV 913, 2I43qGbYSc4.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.194742840752316],[2.4001088152840837]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Toccata in F-sharp minor, BWV 910, KsKOAaVHp_o.mid",0,0,FALSE,TRUE,12,384,[86],[52],[2.196640902906235],[2.3577478249051538]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Toccata in G major, BWV 916, vPG1HlJ1_UE.mid",0,0,FALSE,TRUE,12,384,[83],[52],[2.2166467216244605],[2.393915341358214]
"Eval-subsets/GiantPiano-MIDIs/Bach, Johann Sebastian, Toccata in G minor, BWV 915, XeRe4AeXWQ8.mid",0,0,FALSE,TRUE,12,384,[70],[52],[2.225899010732202],[2.4849446354686195]
"Eval-subsets/GiantPiano-MIDIs/Bach, Leonhard Emil, 6 Esquisses Polonaises, 5jNHvjANFjc.mid",0,0,FALSE,TRUE,12,384,[75],[52],[2.165250815601096],[2.566306175748485]
"Eval-subsets/GiantPiano-MIDIs/Bach, Wilhelm Friedemann, Allemande in G minor, BWV 836 (Bach, Johann Sebastian), mCCux8jvhkA.mid",0,0,FALSE,TRUE,12,384,[47],[37],[2.2761713817193105],[2.650853489021272]
"Eval-subsets/GiantPiano-MIDIs/Bach, Wilhelm Friedemann, Kein Hälmlein wächst auf Erden, PjKHx-_l3LQ.mid",0,0,FALSE,TRUE,12,384,[55],[38],[2.092277623625255],[2.5221205016209307]
"Eval-subsets/GiantPiano-MIDIs/Bach, Wilhelm Friedemann, Keyboard Sonata in B-flat major, F.9, -IZ6PMsbja4.mid",0,0,FALSE,TRUE,12,384,[59],[51],[2.2500277598083755],[2.402214088066187]
"Eval-subsets/GiantPiano-MIDIs/Bach, Wilhelm Friedemann, Keyboard Sonata in C major, F.2, nlIIDP-UtzU.mid",0,0,FALSE,TRUE,12,384,[69],[52],[2.2541143021479533],[2.2919160976200725]
"Eval-subsets/GiantPiano-MIDIs/Bach, Wilhelm Friedemann, Keyboard Sonata in D major, F.4, 1jvWr4arW7o.mid",0,0,FALSE,TRUE,12,384,[59],[52],[2.2834636207570944],[2.5245720693468354]
"Eval-subsets/GiantPiano-MIDIs/Bachelet, Alfred, Dans la montagne, f_CQ7z2qUqE.mid",0,0,FALSE,TRUE,12,384,[83],[52],[2.2027881008428953],[2.3531777233454556]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, 24 Preludes and Fugues, Book 1, W4Wl_Uabrkg.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.1703152014167806],[2.5296961082633587]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, 24 Preludes and Fugues, Book 2, L7TkDSuM82c.mid",0,0,FALSE,TRUE,12,384,[65],[48],[2.228269620190504],[2.2390886951848556]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Hommage à Ravel, d4P7z7wgv-8.mid",0,0,FALSE,TRUE,12,384,[89],[52],[2.1614036418257423],[2.2899644675377213]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Nocturne and Fugue in D-flat major, E6eo4-wB1M0.mid",0,0,FALSE,TRUE,12,384,[90],[52],[2.0518482537785467],[2.2674450167035634]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Prelude and Fugue in B-flat major, 0MdizeVzYPQ.mid",0,0,FALSE,TRUE,12,384,[65],[50],[2.197144087057332],[2.4611574963914613]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Prelude and Fugue in C minor, CGVL5j6BEKs.mid",0,0,FALSE,TRUE,12,384,[67],[51],[2.183121342053307],[2.3689007582544277]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Prelude and Fugue in D-flat major, iU27DYGPjhs.mid",0,0,FALSE,TRUE,12,384,[51],[52],[2.1984312524446676],[2.4755149250349646]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Prelude and Fugue in E-flat major, -yawxHjHDRc.mid",0,0,FALSE,TRUE,12,384,[65],[52],[2.2339555922212164],[2.3571771750364685]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Prelude and Fugue in E-flat minor, gXnRl6VHzjI.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.1779698839763584],[2.361018312022432]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Prelude and Fugue in F minor, oZQQxIXiqN8.mid",0,0,FALSE,TRUE,12,384,[80],[51],[2.1272118409744003],[2.2963685521441777]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Prelude and Fugue in F-sharp minor, 1lvTBkXf468.mid",0,0,FALSE,TRUE,12,384,[76],[52],[2.133280652139931],[2.2949180462910745]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Prelude, Air and Fugue in C-sharp minor, f-ezSE-TmP0.mid",0,0,FALSE,TRUE,12,384,[77],[52],[2.1941490046501197],[2.449931238153089]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Scat and Fugue in F-sharp major, pA9H58-umEY.mid",0,0,FALSE,TRUE,12,384,[63],[50],[2.1002222781337045],[2.277982485836716]
"Eval-subsets/GiantPiano-MIDIs/Bachlund, Gary, Variations on 'Ah! vous dirai-je, Maman', 7BTvoqVK420.mid",0,0,FALSE,TRUE,12,384,[71],[52],[2.299272101026543],[2.4031125703004963]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Autrefois, 02_LfBRNjM0.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.164944913111606],[2.427709638027]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Ballet Pompadour, Op.16, okzndLeTbuE.mid",0,0,FALSE,TRUE,12,384,[83],[52],[2.1419534878258375],[2.3143455128612427]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Berceuse, Op.35, u6oV2Z36n_o.mid",0,0,FALSE,TRUE,12,384,[81],[51],[2.0939157041931074],[2.3536582597947593]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Chanson favorite de la reine Margot, -SR9WKK1mfc.mid",0,0,FALSE,TRUE,12,384,[65],[50],[2.186096695841318],[2.3845038680936006]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Conte d'autrefois, Op.23, 02_LfBRNjM0.mid",0,0,FALSE,TRUE,12,384,[81],[52],[2.164944913111606],[2.427709638027]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Fleur d'avril, zi61jeL8-NE.mid",0,0,FALSE,TRUE,12,384,[80],[52],[2.116922891455088],[2.3828044481647135]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Gentillette, Op.26, dV5TbRnQZ0M.mid",0,0,FALSE,TRUE,12,384,[76],[52],[2.139376888752367],[2.404540110114757]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Gigue bretonne, 5WFw_wNBsJU.mid",0,0,FALSE,TRUE,12,384,[77],[51],[2.2999635371480576],[2.407542168045912]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Les sylphes, hcio7yThKic.mid",0,0,FALSE,TRUE,12,384,[35],[42],[2.2461330242272077],[2.6779523860530747]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Princesse-valse, W3aMiJ-arnU.mid",0,0,FALSE,TRUE,12,384,[74],[52],[2.261500248234341],[2.3781825518963977]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Valse de concert, Op.25, IVX-SCjT2jk.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.179411023573546],[2.4344244753060647]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Georges, Vieille chanson, 5YwdAk3iwK8.mid",0,0,FALSE,TRUE,12,384,[74],[52],[2.2123839419423694],[2.3834710677974225]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Joseph Siegmund, Keyboard Sonata in C major, 573iO4LIG3A.mid",0,0,FALSE,TRUE,12,384,[54],[50],[2.132402247344364],[2.476467544907845]
"Eval-subsets/GiantPiano-MIDIs/Bachmann, Joseph Siegmund, Piano Sonata in G minor, Op.1, g55Jk4yyTDk.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.0983095643283427],[2.3199066638843178]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 3 Klavierstücke, Op.25, J6-Fjpu-f8k.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.177235028138516],[2.46777997902166]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 4 Sketches, Op.19, iLu_EotA_VI.mid",0,0,FALSE,TRUE,12,384,[91],[51],[2.110672816146973],[2.338385807449787]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 5 Fantasistykker, Op.45, zQ0r6Q_Bspk.mid",0,0,FALSE,TRUE,12,384,[72],[52],[2.1167706406862092],[2.3944966310138778]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 5 Lettere fantasistykker, Op.63, IkN3kVAt-W8.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.2042440351214205],[2.4005753853282266]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 5 Songs, Op.23, xvJB1J1PThM.mid",0,0,FALSE,TRUE,12,384,[66],[51],[2.0996345705888535],[2.2718424655356317]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 5 Songs, Op.3, zQ0r6Q_Bspk.mid",0,0,FALSE,TRUE,12,384,[72],[52],[2.1167706406862092],[2.3944966310138778]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 5 Songs, Op.46, ELeX0GPhIbc.mid",0,0,FALSE,TRUE,12,384,[66],[44],[2.2214787910410063],[2.3369193497463026]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 6 Idylles, Op.24, dYOtiPihAJo.mid",0,0,FALSE,TRUE,12,384,[85],[52],[2.1607315622319683],[2.3691273720463664]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 6 Klaverstykker, Op.59, zjt40fw_gas.mid",0,0,FALSE,TRUE,12,384,[70],[47],[2.1448527904316763],[2.4617475789951024]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 6 Songs, Op.16, ELeX0GPhIbc.mid",0,0,FALSE,TRUE,12,384,[66],[44],[2.2214787910410063],[2.3369193497463026]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 6 Songs, Op.27, dYOtiPihAJo.mid",0,0,FALSE,TRUE,12,384,[85],[52],[2.1607315622319683],[2.3691273720463664]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 6 Songs, Op.6, ELeX0GPhIbc.mid",0,0,FALSE,TRUE,12,384,[66],[44],[2.2214787910410063],[2.3369193497463026]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, 6 Songs, Op.9, dYOtiPihAJo.mid",0,0,FALSE,TRUE,12,384,[85],[52],[2.1607315622319683],[2.3691273720463664]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, Andante quasi allegretto, 9L9cxpOEPKw.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.2269019321967534],[2.4499925428082507]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, Kunstnermarsch, xvJB1J1PThM.mid",0,0,FALSE,TRUE,12,384,[66],[51],[2.0996345705888535],[2.2718424655356317]
"Eval-subsets/GiantPiano-MIDIs/Backer-Grøndahl, Agathe, Menuet, 7C_v6PSopGs.mid",0,0,FALSE,TRUE,12,384,[52],[49],[2.27457545660886],[2.804247473088417]
"Eval-subsets/GiantPiano-MIDIs/Baclay, George, Allegretto in F major, Oi1l89xatHw.mid",0,0,FALSE,TRUE,12,384,[62],[52],[2.1670404068637046],[2.7029450822597236]
"Eval-subsets/GiantPiano-MIDIs/Baclay, George, Allegro in G major, YXRmD0H3XVU.mid",0,0,FALSE,TRUE,12,384,[49],[42],[2.223193104465791],[2.406003192150263]
"Eval-subsets/GiantPiano-MIDIs/Baclay, George, Andante in B-flat major, wKuHhrdmguE.mid",0,0,FALSE,TRUE,12,384,[76],[52],[2.2293003423513698],[2.3043886106174742]
"Eval-subsets/GiantPiano-MIDIs/Baclay, George, Subito Piano, s0J2Qxp7_rk.mid",0,0,FALSE,TRUE,12,384,[96],[52],[2.199621084590351],[2.4294458787184743]
"Eval-subsets/GiantPiano-MIDIs/Bacon, E. B., The Anna Waltz, 9hAyFP63V4A.mid",0,0,FALSE,TRUE,12,384,[57],[37],[2.1799253835730874],[2.726280074993607]
"Eval-subsets/GiantPiano-MIDIs/Badakhshan, Mehran, Variations on a Love Theme, -Tcll3_jMrY.mid",0,0,FALSE,TRUE,12,384,[89],[52],[2.170352964484894],[2.534390902015135]
"Eval-subsets/GiantPiano-MIDIs/Bądarzewska-Baranowska, Tekla, L'écho des bois, TixkOjONNps.mid",0,0,FALSE,TRUE,12,384,[61],[52],[2.2819146167117625],[2.5480140588279894]
"Eval-subsets/GiantPiano-MIDIs/Bądarzewska-Baranowska, Tekla, La prière d'une vierge, Op.4, ae3Hm9FLG_U.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.167727719134324],[2.3869263286033378]
"Eval-subsets/GiantPiano-MIDIs/Bądarzewska-Baranowska, Tekla, La seconde prière d'une vierge, ae3Hm9FLG_U.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.167727719134324],[2.3869263286033378]
"Eval-subsets/GiantPiano-MIDIs/Bądarzewska-Baranowska, Tekla, Le rêve d'un ange, Wp_Id3xvLn8.mid",0,0,FALSE,TRUE,12,384,[80],[52],[2.152316049036935],[2.4638804565661623]
"Eval-subsets/GiantPiano-MIDIs/Bądarzewska-Baranowska, Tekla, Sympathie, 4zTK9N8n9Us.mid",0,0,FALSE,TRUE,12,384,[70],[52],[2.1873405807404547],[2.527116536882198]
"Eval-subsets/GiantPiano-MIDIs/Badger, W. P., Union Polka, tM97F8VmgFQ.mid",0,0,FALSE,TRUE,12,384,[67],[52],[2.2684271451107163],[2.7778037781537885]
"Eval-subsets/GiantPiano-MIDIs/Baille, Gabriel, Nocturne No.1, Op.41, 6AZDQvogvqM.mid",0,0,FALSE,TRUE,12,384,[79],[52],[2.2101186165290154],[2.354010403914492]
"Eval-subsets/GiantPiano-MIDIs/Baillot, Pierre, Adagio et Rondo, Op.40, UXVvpL3GR1I.mid",0,0,FALSE,TRUE,12,384,[88],[52],[2.1367596165671467],[2.434893488945209]
"Eval-subsets/GiantPiano-MIDIs/Baines, William, 7 Preludes, 6xSv7GCHpaM.mid",0,0,FALSE,TRUE,12,384,[99],[52],[2.219777009291089],[2.4312281406508087]
"Eval-subsets/GiantPiano-MIDIs/Baines, William, Coloured Leaves, qZqNsFHNS2U.mid",0,0,FALSE,TRUE,12,384,[77],[50],[2.1885379827935934],[2.2875305539968136]
"Eval-subsets/GiantPiano-MIDIs/Baines, William, Paradise Gardens, ZQ5z9pZpIfU.mid",0,0,FALSE,TRUE,12,384,[86],[52],[2.241613239255446],[2.3382783054418943]
"Eval-subsets/GiantPiano-MIDIs/Baines, William, Tides, fJxFTMrf2M0.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.2562806417800543],[2.30071729344515]
"Eval-subsets/GiantPiano-MIDIs/Baines, William, Twilight Pieces, hkNo8ESFFZU.mid",0,0,FALSE,TRUE,12,384,[82],[51],[2.213354200746992],[2.3888162652647007]
"Eval-subsets/GiantPiano-MIDIs/Bainton, Edgar Leslie, 3 Little Sketches, A76ouBAk7Xk.mid",0,0,FALSE,TRUE,12,384,[72],[51],[2.1633923404616326],[2.386905736299313]
"Eval-subsets/GiantPiano-MIDIs/Bainton, Edgar Leslie, From Faery, dbrMrTQaHeE.mid",0,0,FALSE,TRUE,12,384,[69],[51],[2.2739844589803964],[2.333969180208421]
"Eval-subsets/GiantPiano-MIDIs/Bainton, Edgar Leslie, Gardens of the Sea, XJQO39zwQVM.mid",0,0,FALSE,TRUE,12,384,[62],[51],[2.205562360426074],[2.442801740518876]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, 2 Walzer-Capriccios of Aleksandr Taneyev, bLXGSsveCok.mid",0,0,FALSE,TRUE,12,384,[88],[52],[2.1817381587169025],[2.390276503836625]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, Au jardin, tOI9Z0KQUOE.mid",0,0,FALSE,TRUE,12,384,[80],[52],[2.200670928783034],[2.2754771964395237]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, Berceuse, M_I_V62ye-Y.mid",0,0,FALSE,TRUE,12,384,[97],[52],[2.2017212771478643],[2.3058101046340345]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, Capriccio, 6l0we1zLaKs.mid",0,0,FALSE,TRUE,12,384,[92],[52],[2.217516649754375],[2.4584906620632188]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, Chant du pêcheur, mFccR4hzdO8.mid",0,0,FALSE,TRUE,12,384,[69],[51],[2.1411949591720223],[2.300405089603289]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, Dumka, pHhFOdbjsSA.mid",0,0,FALSE,TRUE,12,384,[91],[52],[2.2128137475082226],[2.3704128515688736]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, Grand Fantasy on Russian Folksongs, Op.4, B5_AorkHqyg.mid",0,0,FALSE,TRUE,12,384,[96],[52],[2.2138862229546463],[2.438357768147005]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, Humoresque, WiB_GJij8bI.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.272974567190844],[2.387094325289742]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, La Fileuse, m_IQx0uFaOE.mid",0,0,FALSE,TRUE,12,384,[84],[52],[2.224432297776894],[2.2869246273033292]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, Mazurka No.1, XilIZ99-C5k.mid",0,0,FALSE,TRUE,12,384,[78],[52],[2.216466184653979],[2.498249034493726]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, Mazurka No.2, 2luRSJMtDtk.mid",0,0,FALSE,TRUE,12,384,[85],[51],[2.1721257563223384],[2.3870353850613055]
"Eval-subsets/GiantPiano-MIDIs/Balakirev, Mily, Mazurka No.3, -D7iDk1ezW8.mid",0,0,FALSE,TRUE,12,384,[88],[52],[2.2330667573943943],[2.4991030330655786]
